n1,n2,n3,d1_nm,d2_nm,d3_nm,reflectance
1.33333333333333,1,1,188,104,128,0.0163666239896476
1.8,1.86666666666667,1.93333333333333,140,164,176,0.124203568126543
1.8,1.53333333333333,1.86666666666667,92,80,128,0.134513271747625
1.33333333333333,1.93333333333333,1.26666666666667,116,92,56,0.0891966012701633
1,1.86666666666667,1.26666666666667,44,104,32,0.167598325086587
1.86666666666667,1.8,1.93333333333333,176,44,152,0.139017255738337
1.33333333333333,1.13333333333333,1.66666666666667,116,116,152,0.123242883210384
1.93333333333333,1.73333333333333,1.8,32,164,44,0.149232386218589
1.33333333333333,1.13333333333333,1.33333333333333,56,104,20,0.0657066002678454
1,1.46666666666667,1.2,92,116,92,0.134747788106914
1.33333333333333,1.8,1.8,200,68,128,0.0946470948622559
1.2,1.06666666666667,1.13333333333333,116,68,152,0.0050660678900673
1.06666666666667,1.46666666666667,1.33333333333333,32,200,164,0.0378859519629087
1.4,1.6,1.6,32,164,128,0.0390871658700589
1.73333333333333,1.46666666666667,1.6,80,164,32,0.119089624965494
1.66666666666667,1.06666666666667,1.33333333333333,116,188,140,0.150640898382467
1.93333333333333,1.4,1.06666666666667,140,152,200,0.0154852734347822
1.33333333333333,1.33333333333333,1.6,116,104,188,0.0429018739369093
1.06666666666667,1.46666666666667,1.86666666666667,176,188,176,0.0574963464487583
1.6,2,1.06666666666667,68,176,68,0.239679401523332
1.66666666666667,1.4,1.33333333333333,200,200,152,0.0931949153648385
1.8,1.33333333333333,1.73333333333333,128,128,176,0.062226633405983
1.86666666666667,1.53333333333333,1.93333333333333,92,176,140,0.146853542979592
1.66666666666667,1,1,32,20,68,0.0769290567593108
1.06666666666667,1.4,2,176,56,200,0.119910450616772
1.33333333333333,1.53333333333333,1.2,68,56,104,0.116795910961395
1.8,1.13333333333333,1,56,32,44,0.249630708958685
1.86666666666667,1.26666666666667,1.06666666666667,32,164,32,0.10512947773885
1.73333333333333,1.06666666666667,1.93333333333333,116,80,140,0.256223186095288
1,1.46666666666667,1.6,188,200,92,0.0646156786038748
1.13333333333333,1.26666666666667,1.53333333333333,44,116,32,0.00452107429099563
1,1.13333333333333,1.73333333333333,68,176,152,0.0239064358812343
1.4,1.26666666666667,1.93333333333333,80,164,164,0.128043013846154
1.73333333333333,1.66666666666667,1.53333333333333,104,128,152,0.0992377967272689
1.46666666666667,1.6,1.4,152,56,56,0.0234562731340572
1.46666666666667,1.93333333333333,1.73333333333333,80,20,152,0.0437129667601095
1.46666666666667,1.86666666666667,1.86666666666667,152,44,20,0.0989408644171373
1.26666666666667,1.53333333333333,1.13333333333333,20,188,68,0.000459211552345611
1.26666666666667,1.06666666666667,1.53333333333333,200,80,92,0.0560399270124246
1.06666666666667,1.46666666666667,1.86666666666667,116,80,176,0.0238775942279317
1.93333333333333,1.46666666666667,1,176,56,92,0.359621798921776
1.93333333333333,1.6,1.06666666666667,188,44,20,0.196937051584662
1.13333333333333,1.13333333333333,1.4,32,140,80,0.00998149104415805
1.4,1.06666666666667,1,128,200,104,0.121054528452404
1.53333333333333,1.2,1.2,140,44,200,0.0623669368413179
1.4,1.53333333333333,1.6,128,20,200,0.0150253717368208
2,1.73333333333333,1.93333333333333,56,188,44,0.0630886019100897
1.33333333333333,1.4,1.4,80,200,44,0.010345791512137
1.93333333333333,1.8,1.33333333333333,164,128,44,0.0313213961667571
1.86666666666667,1.26666666666667,1.33333333333333,152,128,164,0.00362850445574227
1.6,1.13333333333333,1.66666666666667,116,32,20,0.104708229661989
1,1.13333333333333,1.26666666666667,116,20,44,0.0205213957109173
2,1,1.73333333333333,116,128,116,0.26584968313419
1.8,1.66666666666667,1.73333333333333,68,200,56,0.059933960509177
1.06666666666667,1,1.86666666666667,128,104,32,0.11047158664684
1.33333333333333,1.06666666666667,1.2,20,164,80,0.0248335070184261
1.2,1.73333333333333,1.73333333333333,32,92,68,0.033650360776352
1.66666666666667,1.26666666666667,1.86666666666667,140,44,116,0.14968294143718
1.73333333333333,1.73333333333333,1.86666666666667,80,140,200,0.0779689527349312
1.73333333333333,1.06666666666667,1.53333333333333,164,200,32,0.0557249329864183
2,1,1.8,68,200,80,0.497589350424435
1.66666666666667,1.13333333333333,1.6,68,188,188,0.210212864425868
1.73333333333333,1.93333333333333,1.06666666666667,56,20,188,0.295618535337748
1.13333333333333,1.2,1.93333333333333,164,68,92,0.131482982419212
1.66666666666667,1.53333333333333,1.26666666666667,152,44,152,0.0650897849184877
2,1.46666666666667,1.4,104,92,32,0.113591850819651
1.33333333333333,1.93333333333333,1.86666666666667,44,92,152,0.0769711464666715
1.06666666666667,1.4,1.8,152,116,200,0.00503340791339237
1.73333333333333,1.13333333333333,1.8,92,128,116,0.345122706126208
1.2,1.66666666666667,1.2,104,200,104,0.0766318949198895
1.8,1.53333333333333,1.26666666666667,188,200,44,0.097641728819164
1.46666666666667,1.26666666666667,1.73333333333333,20,44,140,0.00363945626645446
1.33333333333333,1.86666666666667,1.33333333333333,200,92,128,0.199498848724159
1.53333333333333,1.93333333333333,1.93333333333333,140,92,140,0.13789789478183
1.66666666666667,1.2,1.73333333333333,140,92,20,0.111104913535717
1.6,1.53333333333333,1.73333333333333,68,164,116,0.0256920428318869
1.2,1.2,1.8,32,116,128,0.0319827051447603
1.13333333333333,1.46666666666667,2,20,80,56,0.0273195741977385
1.8,2,1.2,68,80,56,0.0079248853340232
1.33333333333333,1.26666666666667,2,128,92,68,0.238827988405146
1.53333333333333,1.2,1.53333333333333,200,80,152,0.00469280666405377
1.66666666666667,1.86666666666667,1.06666666666667,20,152,128,0.110596534764485
1.4,1.6,1.86666666666667,56,116,176,0.0295631716762293
1.13333333333333,1.73333333333333,1.46666666666667,128,152,68,0.00609244972300046
1.33333333333333,1.46666666666667,1.06666666666667,56,128,188,0.0111516471765473
1,1.73333333333333,1.33333333333333,44,188,152,0.0930189303837109
1.2,1.66666666666667,1.93333333333333,200,68,92,0.00567199108307476
1.8,1.13333333333333,1.73333333333333,80,116,32,0.378387175071299
2,1.26666666666667,1.26666666666667,152,32,68,0.0427511310642683
1.06666666666667,1.2,2,128,68,200,0.138378859870651
1.6,1.13333333333333,1.66666666666667,80,200,68,0.166034925130924
1.2,2,1.53333333333333,80,68,80,0.104209696824851
1.06666666666667,1.13333333333333,1.6,104,20,56,0.0342998322454669
1.33333333333333,1.66666666666667,1.66666666666667,68,188,164,0.0270541646964648
1,1.73333333333333,1.6,104,92,68,0.074169934440491
1.26666666666667,1.33333333333333,1,104,68,80,0.100958606141161
2,1.2,1,200,128,92,0.141311659478439
1.73333333333333,1.73333333333333,1.26666666666667,188,188,92,0.181284261109617
1.53333333333333,1.4,1.73333333333333,44,128,92,0.137189741900583
2,1.4,1.73333333333333,164,20,116,0.0397078562262932
1.26666666666667,1.13333333333333,1,68,20,176,0.13815333255656
1.86666666666667,1.46666666666667,1.53333333333333,104,32,176,0.126758067984305
1.06666666666667,1.86666666666667,1.73333333333333,32,164,164,0.062293703823758
1.4,1.93333333333333,1.66666666666667,176,128,32,0.0486417811287393
1.13333333333333,1.2,1.33333333333333,104,164,164,0.0162387473322052
2,1.8,1.93333333333333,152,188,32,0.148948366029036
1.26666666666667,1.53333333333333,1.2,188,200,32,0.0197842758871335
1.86666666666667,1.2,1.53333333333333,80,44,200,0.222656250217765
1.66666666666667,1.86666666666667,2,104,32,176,0.049650205484953
1.6,1.8,1.8,56,176,116,0.0405983001398794
1.33333333333333,1.2,1.33333333333333,152,200,176,0.00363080377904917
1.13333333333333,1.66666666666667,1.26666666666667,200,164,200,0.0245842525155344
1.2,1.2,1,44,164,128,0.0524612102871447
1.13333333333333,1.93333333333333,1.2,152,164,128,0.071951898460902
1,1.33333333333333,1.2,188,20,164,0.037606374224844
1.06666666666667,1.13333333333333,1.66666666666667,80,152,56,0.0511858274416928
1.46666666666667,1.8,1.66666666666667,152,140,44,0.0356176328315007
1.06666666666667,1.66666666666667,1.26666666666667,56,44,164,0.121609000037456
1.33333333333333,2,1.93333333333333,44,116,80,0.136229772740441
1.53333333333333,1.73333333333333,1.53333333333333,116,44,44,0.014531122310406
1.66666666666667,1.6,1.06666666666667,116,20,80,0.175158974340044
1.06666666666667,1.8,1.06666666666667,152,152,80,0.0407830086062799
1.2,1.8,1.53333333333333,164,92,200,0.0801305241966953
1.6,1.33333333333333,1.2,104,44,152,0.0447307016857972
1.66666666666667,2,1.6,152,104,116,0.148121061179769
1.73333333333333,1.33333333333333,1.46666666666667,152,104,200,0.0102972513771812
1.86666666666667,1.93333333333333,1.53333333333333,188,92,188,0.0432471164537769
1.33333333333333,1.86666666666667,1.46666666666667,188,44,116,0.109481525642182
1.6,1.13333333333333,2,116,104,188,0.401475408661478
1.13333333333333,1.86666666666667,1.93333333333333,80,104,92,0.106882501489255
1.4,1.66666666666667,1.6,188,140,56,0.0490420340871638
1.53333333333333,1.4,1.86666666666667,104,152,56,0.0898360086831979
1.06666666666667,1.33333333333333,1.4,80,128,140,0.00446199959759087
1.2,1.4,1.8,32,20,116,0.0377051937224907
1.33333333333333,1.06666666666667,1.66666666666667,104,116,140,0.179817147143969
1.93333333333333,1.46666666666667,1.6,92,200,140,0.172344732842313
1.46666666666667,1.06666666666667,1.33333333333333,152,80,20,0.121652608952583
1.53333333333333,1,1.06666666666667,176,176,20,0.0301847643642417
1.66666666666667,1.13333333333333,1.06666666666667,56,116,116,0.101937616121335
1.4,1.8,1.46666666666667,176,20,56,0.0330352771512629
1,1,1.6,152,32,140,0.0487045798045116
1.13333333333333,1,1.93333333333333,44,176,116,0.126067603586102
1.93333333333333,1.53333333333333,1.2,164,80,128,0.16546996474161
2,1.46666666666667,1.26666666666667,80,176,68,0.286947296519429
2,1.4,1.46666666666667,128,56,140,0.0488985992931926
1.4,1.46666666666667,1.26666666666667,32,68,176,0.053252318501908
2,1.33333333333333,1.93333333333333,44,200,200,0.178044266114884
2,1.33333333333333,1.93333333333333,80,92,176,0.38327028605752
2,1.73333333333333,1.6,116,188,116,0.0801001655016212
1.53333333333333,1.46666666666667,1.26666666666667,104,32,56,0.101507552168377
1.46666666666667,1.4,1.66666666666667,56,188,140,0.0243314700837281
2,1.86666666666667,1.73333333333333,152,200,188,0.144347739604177
1.4,1.2,1.73333333333333,44,92,56,0.0429236063777585
1.2,1.6,1.2,104,32,68,0.0336772865082053
1.93333333333333,2,1.53333333333333,32,92,44,0.0560997632748044
1.26666666666667,1.33333333333333,1.8,80,164,152,0.0213542418712642
2,1.46666666666667,1.13333333333333,200,104,92,0.0653215612937837
1.46666666666667,1.6,1.46666666666667,20,20,32,0.0427015477430693
1.53333333333333,1.73333333333333,1.2,152,200,176,0.091589893899167
1.93333333333333,1,1.33333333333333,128,188,116,0.0350666060995
1.46666666666667,2,1.4,140,68,80,0.146031115574074
1,1.6,1.13333333333333,200,104,80,0.215746521622294
1.93333333333333,1.66666666666667,1.33333333333333,56,140,68,0.135329503136349
1.4,1.33333333333333,1.26666666666667,104,68,104,0.0265208349517415
1.8,1.2,1.8,44,92,80,0.261493803483694
1.66666666666667,1.46666666666667,1.53333333333333,32,164,116,0.0643271439978689
1.66666666666667,1.66666666666667,1.26666666666667,164,80,164,0.14864509301932
1.13333333333333,1.2,1.06666666666667,104,164,140,0.0397524876069685
1.13333333333333,2,1.53333333333333,68,152,68,0.0514529196200089
1.93333333333333,1.4,2,44,104,116,0.26797931430727
2,1.33333333333333,1.8,164,92,176,0.077901333332241
1.33333333333333,1.26666666666667,1,104,32,32,0.0766326413761569
1,1.8,1.26666666666667,20,68,32,0.14784653408423
1.6,1.73333333333333,1.13333333333333,56,188,116,0.265638758781252
2,1.66666666666667,1.46666666666667,92,56,140,0.104363456166051
1.13333333333333,1.53333333333333,1.86666666666667,20,92,56,0.0013331658983992
1.26666666666667,1.53333333333333,1.53333333333333,116,188,152,0.00184992063984617
1.8,1.53333333333333,1.73333333333333,56,80,140,0.143612567315704
1.26666666666667,1.6,2,20,164,188,0.176684888823059
1.53333333333333,1.46666666666667,1.13333333333333,56,152,44,0.00691843350158942
2,1.26666666666667,1.73333333333333,32,20,164,0.104028895568174
1.33333333333333,1.66666666666667,1.13333333333333,92,80,32,0.0297608358472018
1.6,1.8,1.46666666666667,116,20,128,0.0276373406299663
1.4,1.93333333333333,1.66666666666667,32,176,116,0.0735710074778649
1.13333333333333,1.8,1.8,68,56,92,0.0187253326748678
1.13333333333333,1.26666666666667,2,188,104,176,0.0800733612148789
1.06666666666667,1.06666666666667,1.93333333333333,32,32,20,0.0624612049719488
1.26666666666667,1,2,200,68,116,0.115703146856238
1.73333333333333,1.2,1.33333333333333,116,104,56,0.124664681800165
1.86666666666667,1.8,1.46666666666667,32,188,152,0.14881302113146
1.93333333333333,1.86666666666667,1.13333333333333,20,152,20,0.0475887244358505
1.53333333333333,1.26666666666667,1.73333333333333,128,68,176,0.112838342943862
1.86666666666667,1.13333333333333,1.46666666666667,68,92,176,0.331812136935884
1.66666666666667,1.06666666666667,1.06666666666667,200,68,176,0.0881554981055016
1.66666666666667,2,1.06666666666667,20,104,44,0.167198649697472
1.13333333333333,1.66666666666667,1.86666666666667,44,32,140,0.036441121833777
1,1.4,1.8,140,56,20,0.0524167005784897
1.13333333333333,1.2,1.86666666666667,164,116,176,0.0562647466512365
1.53333333333333,1.46666666666667,1.53333333333333,176,116,152,0.033324482710942
1.66666666666667,1.26666666666667,1.86666666666667,164,104,116,0.00934374826465886
1.4,2,1.66666666666667,164,140,152,0.038179562122593
1.86666666666667,1.73333333333333,1.86666666666667,32,116,32,0.0972208877828483
1.66666666666667,1.8,1.6,44,104,116,0.0528991791417699
1.93333333333333,1.73333333333333,1.53333333333333,104,140,68,0.13463615570127
1.2,1.26666666666667,1.8,140,116,200,0.0757385523652652
1.6,1.4,1.26666666666667,44,152,176,0.0739650540576153
1.2,1.66666666666667,1.66666666666667,104,152,152,0.0026446625367956
1,1,1.8,152,188,188,0.0840385846604603
1.46666666666667,1.73333333333333,1.86666666666667,140,116,80,0.0114090209405978
1.53333333333333,1.73333333333333,1.26666666666667,80,92,188,0.0077014576470894
1.8,1.6,1.46666666666667,44,56,80,0.114715091610378
1.4,1.26666666666667,1.73333333333333,80,152,152,0.0694430222821639
1.53333333333333,1.2,1.53333333333333,68,164,152,0.140916703768126
1.66666666666667,1,1.06666666666667,152,68,20,0.101104127181291
1.26666666666667,1.2,1,80,164,80,0.0130827270717672
1.6,1.93333333333333,1.46666666666667,200,68,20,0.153034327514794
1.06666666666667,1,1.93333333333333,188,188,200,0.169118437697056
1,1.06666666666667,1.93333333333333,56,200,32,0.0857882592541355
1.86666666666667,1.2,1.53333333333333,164,140,116,0.0928339535762172
2,1.73333333333333,2,32,140,164,0.195587115680733
1.73333333333333,1.13333333333333,1.33333333333333,104,56,56,0.227514130559184
1.13333333333333,1.86666666666667,1.2,20,164,104,0.0539592990660927
1.93333333333333,1.6,1.86666666666667,68,152,128,0.123097167171605
1.33333333333333,1.8,1.33333333333333,200,116,44,0.132280953537996
1,1.26666666666667,1.93333333333333,20,104,164,0.0147877630669316
1.13333333333333,1.26666666666667,1.53333333333333,116,164,68,0.0126171353156863
1.13333333333333,2,1.2,200,80,56,0.284190435453745
1.46666666666667,1.26666666666667,1.86666666666667,152,188,116,0.0491331753896714
1.46666666666667,2,1.46666666666667,188,116,92,0.0816130972898002
1.13333333333333,1.86666666666667,1.66666666666667,68,152,188,0.0380710452038486
1.86666666666667,1.06666666666667,1.13333333333333,20,32,188,0.0884260625425864
1.46666666666667,1.4,1.26666666666667,128,152,104,0.100369911276415
1.06666666666667,1.66666666666667,1.66666666666667,176,152,80,0.0618656507823049
1.26666666666667,1.93333333333333,1.6,56,56,80,0.0860169002948869
1.33333333333333,1.66666666666667,1.53333333333333,92,68,68,0.00363274687099336
1.26666666666667,1.93333333333333,1.6,56,152,116,0.030025652417155
1.73333333333333,1.66666666666667,2,164,176,164,0.132085554990647
1.53333333333333,1.73333333333333,1.2,104,200,68,0.059815445983923
1.4,1.06666666666667,1.66666666666667,128,20,56,0.0474667927031033
1.8,1.46666666666667,1.06666666666667,128,128,104,0.252603061967135
1.33333333333333,1.46666666666667,1.4,140,32,32,0.0209095022277941
1.53333333333333,1.26666666666667,1.8,68,56,152,0.0686047878614317
1.33333333333333,1.73333333333333,1.46666666666667,116,68,116,0.00769357966395325
1.46666666666667,1.86666666666667,1.53333333333333,188,188,104,0.104675071957928
1.06666666666667,1.86666666666667,1,176,164,68,0.0122050383251094
1.26666666666667,1.93333333333333,1.8,68,104,188,0.0095979529001069
1.46666666666667,1.53333333333333,1.13333333333333,44,104,32,0.0802894678089437
1.6,1.93333333333333,1.2,92,188,176,0.0153764378841403
1,1.2,1,80,20,92,0.0291768601634775
1.06666666666667,1.8,1.4,44,32,188,0.0795661201674947
1.73333333333333,1,1.2,80,140,152,0.289039516911152
1.26666666666667,1.2,1.13333333333333,140,140,32,0.00794991072498182
1,1.93333333333333,1.6,128,68,176,0.182039805378475
1.53333333333333,2,1.6,92,188,140,0.00919865619350947
1.73333333333333,1.2,1.13333333333333,68,116,20,0.25549789050573
1.13333333333333,1.13333333333333,2,44,44,44,0.115508035562072
1.93333333333333,1.2,1.2,116,44,140,0.046861247428068
1.33333333333333,1.66666666666667,1.53333333333333,92,128,140,0.000419447411297929
1.33333333333333,2,1.33333333333333,188,188,152,0.223565864242087
1,1.66666666666667,1.33333333333333,44,116,152,0.0692637810396287
1.13333333333333,1,2,128,116,140,0.0960036046881007
1.93333333333333,2,1.46666666666667,188,56,164,0.128948744969113
1.66666666666667,1.6,1.53333333333333,20,56,128,0.063175374108953
1.73333333333333,1.33333333333333,1.86666666666667,140,44,68,0.19657241276123
1.2,1,1.33333333333333,68,128,188,0.0864927489722908
1.33333333333333,1.13333333333333,1.53333333333333,140,68,20,0.094155482225413
1,1.26666666666667,1.53333333333333,152,176,80,0.0331444626881727
1.93333333333333,1.06666666666667,1.66666666666667,80,140,152,0.421896855220785
1.4,1.26666666666667,1.4,56,176,92,0.0359219647074499
1.46666666666667,1.46666666666667,1.6,80,92,20,0.0389049406085623
1.46666666666667,1.6,1.93333333333333,176,20,32,0.121359984003621
1.06666666666667,1.73333333333333,1.4,176,80,140,0.113083352285395
2,1.4,1,152,92,200,0.107449764452886
1.26666666666667,1.66666666666667,1.53333333333333,32,176,116,0.0390183474373597
1.93333333333333,1.33333333333333,1,128,32,116,0.0358998517827726
1.93333333333333,1,1.2,92,32,80,0.343688854214786
1.06666666666667,2,1,140,32,68,0.114615891488804
1.13333333333333,1.53333333333333,1.86666666666667,80,80,20,0.0162606562262728
1.46666666666667,1.46666666666667,1.6,164,80,68,0.0397331599242369
1.46666666666667,1.2,1.2,176,44,104,0.000310346682088949
1.66666666666667,1.2,1.8,128,44,56,0.199433193074317
1.73333333333333,1.06666666666667,1.33333333333333,80,92,32,0.329420861207329
1.53333333333333,1.8,1,116,104,152,0.326020063483554
1.06666666666667,1.8,1.66666666666667,152,68,188,0.0944316966187768
1.8,1.66666666666667,1.06666666666667,116,200,188,0.00591926464467101
1.73333333333333,1.26666666666667,1.06666666666667,20,188,128,0.020355881340975
1.26666666666667,1.2,1.93333333333333,104,176,20,0.0802619945448488
1.8,2,1.66666666666667,92,176,152,0.0336234135323997
1.4,2,1.33333333333333,44,164,32,0.0996103904052801
1.2,1.4,1.8,56,152,140,0.0340655398099436
1.46666666666667,1.06666666666667,1.2,68,104,164,0.0641676941686361
1.26666666666667,1.33333333333333,1.33333333333333,128,128,152,0.0238648860645377
1.86666666666667,1.73333333333333,1.93333333333333,80,56,200,0.18443539325242
1.86666666666667,1.13333333333333,1.6,152,164,152,0.0421361155909595
1.86666666666667,2,1.73333333333333,56,32,152,0.157534805940686
2,1.6,1.73333333333333,188,44,68,0.117205078149685
1.8,2,2,92,164,188,0.0551352047178319
1.13333333333333,1.53333333333333,1.46666666666667,188,176,44,0.0252485467564944
2,1.26666666666667,1.73333333333333,80,104,188,0.363441958742124
1.26666666666667,1.4,1,200,200,68,0.0559666138288513
1.53333333333333,1.46666666666667,1.46666666666667,68,32,44,0.0527441012466432
1,1.06666666666667,1.8,80,56,176,0.0559765732621848
1.33333333333333,1.33333333333333,1.2,140,20,20,0.0431899200290915
1.53333333333333,1.86666666666667,1.86666666666667,152,68,176,0.136541693843445
1.33333333333333,1.86666666666667,1,32,56,68,0.289754144226332
1.33333333333333,1.8,1.13333333333333,56,44,188,0.177100750020419
2,1.66666666666667,1.66666666666667,164,20,152,0.109019299474448
1.33333333333333,1,1.2,80,140,140,0.0679895069386722
1.2,1.93333333333333,1.4,92,176,80,0.0727273804800319
1.66666666666667,1,1,56,200,20,0.23524049902936
1.73333333333333,1.93333333333333,1.6,56,68,176,0.0542819312058513
1.86666666666667,2,1.06666666666667,152,152,44,0.0138643196431644
2,1,1.86666666666667,44,200,80,0.524529049777499
1.26666666666667,1.4,1.93333333333333,104,128,128,0.0132599860660466
1.2,1.46666666666667,1.8,68,152,104,0.0730686685411257
1.66666666666667,1.73333333333333,1.66666666666667,164,44,56,0.0949096023289655
1.86666666666667,1.6,1.2,200,56,44,0.212453978339041
1.33333333333333,1.73333333333333,1.13333333333333,116,200,32,0.0142297592562864
1.66666666666667,1.53333333333333,1.33333333333333,140,164,176,0.0366444917679188
1.13333333333333,1.66666666666667,1.06666666666667,32,116,20,0.104363392423303
1.53333333333333,1.46666666666667,1.73333333333333,164,128,200,0.00687661900660497
1.33333333333333,1.06666666666667,1.13333333333333,164,44,56,0.0855020771297907
1.93333333333333,1.8,1.26666666666667,56,164,32,0.201008005910619
1.46666666666667,1.93333333333333,1.2,116,56,128,0.085320484916024
1.73333333333333,1.2,1.2,104,68,32,0.228773955703169
1.53333333333333,1.73333333333333,1.46666666666667,20,140,128,0.0301709685849654
1.2,1.13333333333333,1.73333333333333,104,128,176,0.0738453184528928
1.26666666666667,1,2,56,164,20,0.173891301744839
1.73333333333333,1.93333333333333,1,116,164,164,0.0689029122117923
1.8,1.26666666666667,1.73333333333333,176,68,92,0.0224417241624209
1.4,2,1.4,164,116,44,0.123406511197381
1.53333333333333,1.86666666666667,1.33333333333333,20,176,44,0.0902689610633761
2,1.86666666666667,1.4,188,140,188,0.17361289772926
1.66666666666667,1.33333333333333,1.46666666666667,68,164,32,0.116259614958686
2,1.53333333333333,1.8,128,176,176,0.0434400559287033
1.26666666666667,1.86666666666667,1.33333333333333,44,152,116,0.0321607596849644
1.8,1.26666666666667,1.8,200,128,20,0.219583574679868
1.26666666666667,1.86666666666667,1,164,92,104,0.375773164564343
1.53333333333333,1.6,2,200,20,176,0.150999515406339
1.13333333333333,1.33333333333333,1.73333333333333,140,128,152,0.000749876377833757
1.46666666666667,1.73333333333333,1.46666666666667,200,164,104,0.0373614132405125
1.73333333333333,1.86666666666667,1.2,188,152,176,0.149263741746761
1.53333333333333,1.06666666666667,1.4,164,188,32,0.00205319475369852
1.06666666666667,1.33333333333333,1.33333333333333,140,116,188,0.000833424858592903
1.13333333333333,1.13333333333333,1.6,92,116,176,0.033487999424297
1.26666666666667,1,1.4,32,80,152,0.0103891005824665
1,1.26666666666667,1.8,32,32,176,0.0636943123931054
1.53333333333333,1.73333333333333,1.6,20,152,116,0.0521502492965166
1.8,1.6,1.93333333333333,128,164,140,0.0750971554862434
1.66666666666667,1.13333333333333,1.26666666666667,80,200,116,0.196049316111195
1.06666666666667,1.46666666666667,2,176,140,80,0.102461244772554
1.53333333333333,2,1,104,32,128,0.184897542399525
1.13333333333333,1.6,1.2,176,32,68,0.00404128088642608
1,1.06666666666667,1.06666666666667,128,20,104,0.018934188395814
1.06666666666667,1.26666666666667,1.6,164,104,68,0.00931491819374254
1.66666666666667,1.2,1.73333333333333,92,200,32,0.116615646184966
2,1.4,1.66666666666667,68,44,80,0.227567080125238
1.4,1.06666666666667,1.26666666666667,176,128,176,0.0470101414774482
1.66666666666667,1.4,1.93333333333333,92,32,92,0.183060050249092
1.73333333333333,1.13333333333333,1.93333333333333,56,200,152,0.230559024085981
1.13333333333333,1,1.73333333333333,164,164,44,0.1265829967552
1.8,2,1.13333333333333,116,164,92,0.0240362583461901
1.53333333333333,1.53333333333333,1.86666666666667,80,176,32,0.052504320856825
1.93333333333333,2,1,104,56,44,0.0138212750680955
1.8,1.26666666666667,1.8,176,176,128,0.114248575461907
1,1.8,1,80,152,128,0.0409909473797559
1,1.6,1.86666666666667,116,92,56,0.00573978345230316
1.26666666666667,1.86666666666667,1.73333333333333,68,128,104,0.0426485812030303
1.33333333333333,1.93333333333333,1.53333333333333,152,164,176,0.0124675039795093
1.66666666666667,1.8,1.6,116,164,44,0.040259385648651
1.8,1.33333333333333,1.6,188,68,20,0.0662201658654615
1.4,1.2,1.13333333333333,152,92,140,0.0287253448795476
1.8,1.53333333333333,1.86666666666667,140,176,20,0.0394195444543464
1.46666666666667,1.8,1.66666666666667,116,140,200,0.023671080675735
1.13333333333333,1.73333333333333,1.8,176,152,128,0.0570194628254078
2,1.2,1.26666666666667,68,116,104,0.246805446103623
2,1.73333333333333,2,188,176,92,0.0804345653169921
1.26666666666667,1.46666666666667,1.26666666666667,116,44,128,0.0151839960669512
1.4,1.53333333333333,1.73333333333333,44,104,32,0.0154287741294035
1.26666666666667,1.33333333333333,1.46666666666667,164,176,188,0.00940177709338794
1.4,1.33333333333333,1.33333333333333,200,200,128,0.0112105446972486
1.26666666666667,1.73333333333333,1.6,20,200,44,0.0890605198343331
1.06666666666667,1.93333333333333,1.33333333333333,176,200,116,0.217706650447438
1.8,1.86666666666667,1.06666666666667,32,44,44,0.233678813246962
1.66666666666667,1.86666666666667,1.8,104,68,20,0.0539258451482732
1.33333333333333,1.4,1.26666666666667,56,32,140,0.0668518240626974
1.13333333333333,1.33333333333333,1.8,164,80,140,0.00549635025400736
1.66666666666667,1.93333333333333,1.73333333333333,56,80,128,0.0622944917510398
1.53333333333333,1.26666666666667,1.6,188,188,44,0.0549379108402941
1.86666666666667,1.46666666666667,1.46666666666667,68,140,128,0.170774150406461
1.8,1.73333333333333,1.13333333333333,104,188,20,0.0982670493363659
1.53333333333333,1.66666666666667,1.2,164,152,128,0.043530269105771
1.26666666666667,1.33333333333333,1.33333333333333,140,176,116,0.0242949037275775
1.13333333333333,1.53333333333333,1.46666666666667,116,104,140,0.0107767045542698
1.6,1.33333333333333,1.13333333333333,200,68,188,0.0655934608556434
1.33333333333333,1.33333333333333,1.6,92,128,176,0.0393141149848168
1.8,1.4,1.6,152,140,200,0.0177069847737344
1.06666666666667,1.6,1.53333333333333,128,128,200,0.027324649141687
1.26666666666667,1.6,1.33333333333333,104,80,164,0.00774323207285125
1.46666666666667,1.2,1.46666666666667,116,68,200,0.121334962871738
1.13333333333333,1.13333333333333,1.86666666666667,152,176,176,0.0526695916857201
1.13333333333333,1.46666666666667,1.33333333333333,20,140,152,0.0163340249253944
1.33333333333333,1,1.4,68,56,32,0.0408548451589703
1.26666666666667,1.4,1.66666666666667,116,164,20,0.00638090458233524
1.8,1.2,1.4,44,92,176,0.155702752285071
1.13333333333333,1.8,1,56,176,104,0.135987863369369
2,1.26666666666667,1.33333333333333,68,20,176,0.212178958755271
2,2,1,20,20,80,0.253694445655551
1,1.86666666666667,1.66666666666667,140,80,92,0.0984169218060706
1.26666666666667,1.33333333333333,1.26666666666667,20,56,152,0.0536821267569359
1.33333333333333,1.6,1.33333333333333,20,140,188,0.029683229322447
1,1.13333333333333,1,104,92,32,0.0104153580988401
1.6,1.06666666666667,1.06666666666667,68,164,176,0.193869778983467
1.86666666666667,1.93333333333333,2,152,140,164,0.10789816910527
1.66666666666667,1.53333333333333,1.8,140,20,80,0.144136782274756
1.73333333333333,1.46666666666667,1.06666666666667,176,140,80,0.0822188209509627
